entry_date,rounded_time,price,lmp_westzn,load_value,wind_generation,online_price_adder,surface_temperature,relative_humidity,surface_dewpoint_temperature,wind_chill_temperature,wind_speed,dam_price
3/2/2020,17:45:00,-491.9633333,123.0333333,1195.2725,2785.113333,1.0399,17.6,27.2,-1.575,18.25741478,5.675,57.98
3/2/2020,18:00:00,194.408,809.204,1185.06,2478.676667,4.4276,18.1,25.9,-1.8,18.8769782,5.4,77.57
3/2/2020,18:15:00,22.246,637.368,1175.1275,2187.496667,1.948566667,18.525,25.225,-1.825,19.33912833,5.575,77.57
3/2/2020,18:30:00,-149.916,465.532,1165.195,2005.333333,1.039366667,18.95,24.55,-1.85,19.80127847,5.75,77.57
3/2/2020,18:45:00,-322.078,293.696,1155.2625,1804.756667,1.425666667,19.375,23.875,-1.875,20.2634286,5.925,77.57
3/2/2020,19:00:00,-494.24,121.86,1145.33,1595.78,1.0632,19.8,23.2,-1.9,20.72557873,6.1,94.24
3/2/2020,19:15:00,-476.0166667,139.71,1135.8075,1550.266667,3.557366667,20.075,22.65,-2.025,20.9628111,7,94.24
3/2/2020,19:30:00,-444.566,170.94,1126.285,1538.146667,29.16658,20.35,22.1,-2.15,21.20004347,7.9,94.24
3/2/2020,19:45:00,-460.0333333,155.5,1116.7625,1491.06,21.9002,20.625,21.55,-2.275,21.43727584,8.8,94.24
3/2/2020,20:00:00,-487.9333333,127.55,1107.24,1495.013333,18.34956667,20.9,21,-2.4,21.6745082,9.7,100.16
3/2/2020,20:15:00,-496.3066667,119.5766667,1108.995,1595.676667,20.21606667,20.925,20.75,-2.525,21.62776075,10.975,100.16
3/2/2020,20:30:00,-497.9333333,117.5166667,1110.75,1662.53,15.5108,20.95,20.5,-2.65,21.5810133,12.25,100.16
3/2/2020,20:45:00,-498.9133333,116.8533333,1112.505,1747.866667,7.339133333,20.975,20.25,-2.775,21.53426585,13.525,100.16
3/2/2020,21:00:00,-499.64,115.8433333,1114.26,1814.163333,3.156366667,21,20,-2.9,21.4875184,14.8,107.52
3/2/2020,21:15:00,-490.2166667,114.1233333,1128.695,1948.77,1.047833333,20.95,19.925,-2.95,21.34082467,16.775,107.52
3/2/2020,21:30:00,-498.9033333,117.3033333,1143.13,1978.52,1.206933333,20.9,19.85,-3,21.19413094,18.75,107.52
3/2/2020,21:45:00,1215.686667,108.0133333,1157.565,2157.74,0.6019,20.85,19.775,-3.05,21.04743721,20.725,107.52
3/2/2020,22:00:00,476.26,53.19666667,1172,2363.623333,0.046366667,20.8,19.7,-3.1,20.90074348,22.7,141.56
3/2/2020,22:15:00,512.5133333,55.64333333,1193.255,2618.076667,0.012766667,20.625,20.1,-3.025,20.66698116,22.975,141.56
3/2/2020,22:30:00,19.54,19.54,1214.51,2829.333333,0.007033333,20.45,20.5,-2.95,20.43321883,23.25,141.56
3/2/2020,22:45:00,19.62,19.62,1235.765,2968.433333,0.0074,20.275,20.9,-2.875,20.1994565,23.525,141.56
3/2/2020,23:00:00,19.14333333,19.14333333,1257.02,3205.346667,0.001366667,20.1,21.3,-2.8,19.96569418,23.8,177.65
3/2/2020,23:15:00,610.9366667,62.84333333,1257.1125,3458.633333,0.001566667,19.65,22.375,-2.55,19.50965,21.625,177.65
3/2/2020,23:30:00,1633.94,139.3733333,1257.205,3589,0.001066667,19.2,23.45,-2.3,19.05360582,19.45,177.65
3/2/2020,23:45:00,2483.58,201.05,1257.2975,3757.58,0.0008,18.75,24.525,-2.05,18.59756164,17.275,177.65
3/3/2020,0:00:00,2978.513333,238.61,1257.39,3741.463333,0.0036,18.3,25.6,-1.8,18.14151746,15.1,98.92
3/3/2020,0:15:00,2486.186667,203.2366667,1268.615,3815.84,0.0052,18.225,25.975,-1.675,18.16832024,13.675,98.92
3/3/2020,0:30:00,513.7933333,57.54333333,1279.84,4075.116667,0.014533333,18.15,26.35,-1.55,18.19512303,12.25,98.92
3/3/2020,0:45:00,20.76,20.76,1291.065,4317.406667,0.039033333,18.075,26.725,-1.425,18.22192581,10.825,98.92
3/3/2020,1:00:00,21.13,21.13,1302.29,4428.59,0.1326,18,27.1,-1.3,18.2487286,9.4,47.2
3/3/2020,1:15:00,20.06666667,20.06666667,1307.4875,4655.226667,0.042733333,17.575,28.35,-1.075,17.7147852,9.65,47.2
3/3/2020,1:30:00,19.99666667,19.99666667,1312.685,4894.713333,0.020066667,17.15,29.6,-0.85,17.1808418,9.9,47.2
3/3/2020,1:45:00,1498.173333,127.2566667,1317.8825,5262.476667,0.0016,16.725,30.85,-0.625,16.64689839,10.15,47.2
3/3/2020,2:00:00,-715.59,152.5833333,1323.08,5823.803333,6.67E-05,16.3,32.1,-0.4,16.11295499,10.4,-57.7
3/3/2020,2:15:00,-328.7766667,82.74,1315.46,6416.45,0,16.125,33.075,-0.15,15.85449336,10.85,-57.7
3/3/2020,2:30:00,-294.2266667,74.61333333,1307.84,6931.916667,0,15.95,34.05,0.1,15.59603172,11.3,-57.7
3/3/2020,2:45:00,-445.27,100.54,1300.22,7832.613333,0,15.775,35.025,0.35,15.33757008,11.75,-57.7
3/3/2020,3:00:00,-852.8466667,174.3866667,1292.6,8462.183333,0,15.6,36,0.6,15.07910845,12.2,64.11
3/3/2020,3:15:00,-1026.346667,205.7,1291.9525,8793.21,0,15.475,35.725,0.375,14.95475521,11.95,64.11
3/3/2020,3:30:00,-1025.523333,206.7766667,1291.305,8778.54,0,15.35,35.45,0.15,14.83040198,11.7,64.11
3/3/2020,3:45:00,-1027.163333,205.99,1290.6575,8927.58,0,15.225,35.175,-0.075,14.70604874,11.45,64.11
3/3/2020,4:00:00,-1028.313333,204.14,1290.01,9559.626667,0,15.1,34.9,-0.3,14.58169551,11.2,128.37
3/3/2020,4:15:00,-753.7033333,155.0066667,1290.5625,9818.19,0,14.925,36.225,0.05,14.28534287,12,128.37
3/3/2020,4:30:00,-854.97,174.4666667,1291.115,10072.94,0,14.75,37.55,0.4,13.98899024,12.8,128.37
3/3/2020,4:45:00,-303.5366667,71.07666667,1291.6675,10321.51,0,14.575,38.875,0.75,13.6926376,13.6,128.37
3/3/2020,5:00:00,-338.0766667,75.79333333,1292.22,10879.90333,0,14.4,40.2,1.1,13.39628497,14.4,95.49
3/3/2020,5:15:00,8.696666667,10.43,1281.0775,10984.08,0,14.325,40.775,1.225,13.38234838,13.675,95.49
3/3/2020,5:30:00,8.363333333,10.43333333,1269.935,10844.46667,0,14.25,41.35,1.35,13.36841179,12.95,95.49
3/3/2020,5:45:00,5.48,9.926666667,1258.7925,10894.11667,0,14.175,41.925,1.475,13.35447519,12.225,95.49
3/3/2020,6:00:00,-169.7666667,42.21666667,1247.65,11098.64,0,14.1,42.5,1.6,13.3405386,11.5,77.42
3/3/2020,6:15:00,-344.13,75.92333333,1227.5525,11237.8,0,14.05,44.525,2.15,13.22919774,11.95,77.42
3/3/2020,6:30:00,0.776666667,8.76,1207.455,11363.05667,0,14,46.55,2.7,13.11785688,12.4,77.42
3/3/2020,6:45:00,0.253333333,8.433333333,1187.3575,11305.46,0,13.95,48.575,3.25,13.00651601,12.85,77.42
3/3/2020,7:00:00,0.406666667,8.456666667,1167.26,11207.92,0,13.9,50.6,3.8,12.89517515,13.3,-217.98
3/3/2020,7:15:00,-12.32,5.09,1162.6275,11314.56,0,13.875,51.6,4.05,12.87276959,13.225,-217.98
3/3/2020,7:30:00,-12.68,4.873333333,1157.995,11304.98667,0,13.85,52.6,4.3,12.85036404,13.15,-217.98
3/3/2020,7:45:00,-354.56,72.78666667,1153.3625,11205.59333,0,13.825,53.6,4.55,12.82795848,13.075,-217.98
3/3/2020,8:00:00,-691.89,138.5033333,1148.73,11039.01333,0,13.8,54.6,4.8,12.80555293,13,-223.73
3/3/2020,8:15:00,-1037.433333,206.94,1152.48,10907.69667,0,13.8,55.225,4.95,12.79742415,13.075,-223.73
3/3/2020,8:30:00,-1034.82,209.8333333,1156.23,10600.01333,0,13.8,55.85,5.1,12.78929538,13.15,-223.73
3/3/2020,8:45:00,-1032.89,211.8133333,1159.98,10179.21667,0,13.8,56.475,5.25,12.7811666,13.225,-223.73
3/3/2020,9:00:00,-1033.223333,211.6633333,1163.73,10138.01333,0,13.8,57.1,5.4,12.77303783,13.3,-211.56
3/3/2020,9:15:00,-1033.913333,211.2666667,1172.715,10205.75,0,13.575,58.525,5.55,12.47873231,13.475,-211.56
3/3/2020,9:30:00,-1032.363333,212.7666667,1181.7,9682.896667,0,13.35,59.95,5.7,12.18442678,13.65,-211.56
3/3/2020,9:45:00,-511.34,111.6666667,1190.685,9305.29,0,13.125,61.375,5.85,11.89012126,13.825,-211.56
3/3/2020,10:00:00,-684.8033333,144.5266667,1199.67,8909.833333,0,12.9,62.8,6,11.59581573,14,-211.85
3/3/2020,10:15:00,-857.91,177.7933333,1207.8025,8668.683333,0,12.65,64.275,6.1,11.35434537,13.475,-211.85
3/3/2020,10:30:00,-1031.33,210.4133333,1215.935,8556.093333,0,12.4,65.75,6.2,11.11287501,12.95,-211.85
3/3/2020,10:45:00,-1031.02,210.4233333,1224.0675,8336.526667,0,12.15,67.225,6.3,10.87140465,12.425,-211.85
3/3/2020,11:00:00,-1031.153333,209.92,1232.2,8194.31,0,11.9,68.7,6.4,10.62993429,11.9,-255.04
3/3/2020,11:15:00,-1030.673333,210.5966667,1222.415,8060.73,0,11.875,68.025,6.2,10.59966449,11.9,-255.04
3/3/2020,11:30:00,-1030.506667,210.5566667,1212.63,7864.133333,0,11.85,67.35,6,10.56939468,11.9,-255.04
3/3/2020,11:45:00,-1029.976667,209.56,1202.845,7740.563333,0,11.825,66.675,5.8,10.53912488,11.9,-255.04
3/3/2020,12:00:00,-1029.34,207.5966667,1193.06,7752.51,0,11.8,66,5.6,10.50885507,11.9,-477.02
3/3/2020,12:15:00,-1027.633333,208.21,1209.495,7928.14,0,11.625,68.1,5.9,10.39284853,11.275,-477.02
3/3/2020,12:30:00,-1026.716667,205.84,1225.93,7905.703333,0,11.45,70.2,6.2,10.27684199,10.65,-477.02
3/3/2020,12:45:00,-1025.39,204.3933333,1242.365,7841.27,0,11.275,72.3,6.5,10.16083546,10.025,-477.02
3/3/2020,13:00:00,-1024.736667,203.64,1258.8,7659.336667,0,11.1,74.4,6.8,10.04482892,9.4,-693.03
3/3/2020,13:15:00,-1024.48,202.29,1244.5775,7324.483333,0,11.1,75.95,7.075,10.3634271,8.05,-693.03
3/3/2020,13:30:00,-1023.67,202.1766667,1230.355,7141.493333,0,11.1,77.5,7.35,10.68202529,6.7,-693.03
3/3/2020,13:45:00,-850.67,170.0233333,1216.1325,6778.313333,0,11.1,79.05,7.625,11.00062347,5.35,-693.03
3/3/2020,14:00:00,-851.4966667,167.3533333,1201.91,6921.426667,0,11.1,80.6,7.9,11.31922165,4,-682.71
3/3/2020,14:15:00,-1025.076667,198.0066667,1206.11,6856.64,0,11.15,81.425,8.075,11.0315796,5.525,-682.71
3/3/2020,14:30:00,-1055.246667,188.9833333,1210.31,6547.26,0,11.2,82.25,8.25,10.74393755,7.05,-682.71
3/3/2020,14:45:00,-1031.4,205.1633333,1214.51,5899.08,0,11.25,83.075,8.425,10.4562955,8.575,-682.71
3/3/2020,15:00:00,-1033.033333,204.2666667,1218.71,5348.75,6.67E-05,11.3,83.9,8.6,10.16865345,10.1,-525.25
3/3/2020,15:15:00,-1054.4,192.4266667,1242.535,5267.883333,3.33E-05,11.375,83.9,8.725,10.07643756,11.525,-525.25
3/3/2020,15:30:00,-518.08,106.8833333,1266.36,5334.326667,0,11.45,83.9,8.85,9.984221667,12.95,-525.25
3/3/2020,15:45:00,-79.00333333,34.43333333,1290.185,5186.653333,0,11.525,83.9,8.975,9.892005774,14.375,-525.25
3/3/2020,16:00:00,18.52333333,18.50333333,1314.01,5031.853333,3.33E-05,11.6,83.9,9.1,9.799789881,15.8,-450.28
3/3/2020,16:15:00,20.40333333,20.37666667,1318.49,4807.483333,0.001766667,11.65,84,9.15,9.977056179,14.825,-450.28
3/3/2020,16:30:00,23.14666667,23.11333333,1322.97,4416.913333,0.024733333,11.7,84.1,9.2,10.15432248,13.85,-450.28
3/3/2020,16:45:00,20.53333333,20.50333333,1327.45,4096.49,0.053966667,11.75,84.2,9.25,10.33158877,12.875,-450.28
3/3/2020,17:00:00,19.83333333,19.80666667,1331.93,4104.39,0.029266667,11.8,84.3,9.3,10.50885507,11.9,-408.24
3/3/2020,17:15:00,19.70666667,19.68333333,1325.6875,4104.696667,0.023166667,12.225,81.825,9.25,10.919703,12.875,-408.24
3/3/2020,17:30:00,18.98333333,18.96,1319.445,4278.526667,0.0062,12.65,79.35,9.2,11.33055093,13.85,-408.24
3/3/2020,17:45:00,19.28333333,19.26,1313.2025,4492.45,0.002266667,13.075,76.875,9.15,11.74139887,14.825,-408.24
3/3/2020,18:00:00,20.11,20.08666667,1306.96,4445.203333,0.014333333,13.5,74.4,9.1,12.1522468,15.8,-361.2
3/3/2020,18:15:00,20.11333333,20.09,1296.76,4439.633333,0.0397,13.375,74.675,9.025,12.1269295,14.65,-361.2
3/3/2020,18:30:00,-233.5033333,63.50333333,1286.56,4342.536667,0.371633333,13.25,74.95,8.95,12.10161221,13.5,-361.2
3/3/2020,18:45:00,-494.5533333,118.3633333,1276.36,4359.08,0.328833333,13.125,75.225,8.875,12.07629492,12.35,-361.2
3/3/2020,19:00:00,-33.18333333,28.60666667,1266.16,4403.023333,0.2226,13,75.5,8.8,12.05097763,11.2,-285.96
3/3/2020,19:15:00,-152.2666667,53.23666667,1238.745,4248.66,0.2007,12.975,75.7,8.825,11.98913786,11.45,-285.96
3/3/2020,19:30:00,-300.25,114.4,1211.33,4110.24,1.437366667,12.95,75.9,8.85,11.92729809,11.7,-285.96
3/3/2020,19:45:00,-151.6566667,53.50666667,1183.915,4215.183333,0.338733333,12.925,76.1,8.875,11.86545831,11.95,-285.96
3/3/2020,20:00:00,18.69,18.67666667,1156.5,4281.026667,0.0121,12.9,76.3,8.9,11.80361854,12.2,-278.72
3/3/2020,20:15:00,-323.8,86.94333333,1144.7575,4492.566667,0.002766667,12.45,80.175,9.15,11.28216564,12.025,-278.72
3/3/2020,20:30:00,18.8,18.78333333,1133.015,4507.01,0.001833333,12,84.05,9.4,10.76071273,11.85,-278.72
3/3/2020,20:45:00,-839.3166667,189.71,1121.2725,4631.19,0.0025,11.55,87.925,9.65,10.23925983,11.675,-278.72
3/3/2020,21:00:00,-839.4166667,190.4033333,1109.53,4668.17,0.0006,11.1,91.8,9.9,9.717806923,11.5,-233.63
3/3/2020,21:15:00,-316.94,83.3,1107.71,4676.223333,0.0008,10.975,93.225,10,9.593338728,11.325,-233.63
3/3/2020,21:30:00,-790.5833333,180.0766667,1105.89,4638.216667,0.001066667,10.85,94.65,10.1,9.468870532,11.15,-233.63
3/3/2020,21:45:00,-918.0166667,206.88,1104.07,4530.58,0.0016,10.725,96.075,10.2,9.344402337,10.975,-233.63
3/3/2020,22:00:00,-153.51,53.15666667,1102.25,4364.863333,0.0026,10.6,97.5,10.3,9.219934141,10.8,-242.55
3/3/2020,22:15:00,20.42333333,20.42333333,1103.815,4219.213333,0.007033333,10.475,98.125,10.25,9.016654155,11.15,-242.55
3/3/2020,22:30:00,20.74,20.74,1105.38,4254.923333,0.013566667,10.35,98.75,10.2,8.81337417,11.5,-242.55
3/3/2020,22:45:00,20.11,20.11,1106.945,4288.53,0.0129,10.225,99.375,10.15,8.610094184,11.85,-242.55
3/3/2020,23:00:00,19.64,19.64,1108.51,4394.083333,0.0069,10.1,100,10.1,8.406814199,12.2,-299.39
3/3/2020,23:15:00,19.02333333,19.02333333,1121.105,4545.606667,0.001966667,10.15,99.875,10.15,8.416572031,12.575,-299.39
3/3/2020,23:30:00,19.33,19.33,1133.7,4713.676667,0.002266667,10.2,99.75,10.2,8.426329863,12.95,-299.39
3/3/2020,23:45:00,19.95666667,19.95666667,1146.295,4685.133333,0.006666667,10.25,99.625,10.25,8.436087696,13.325,-299.39
3/4/2020,0:00:00,20.77,20.76666667,1158.89,4708.666667,0.040733333,10.3,99.5,10.3,8.445845528,13.7,-396.17
3/4/2020,0:15:00,20.79333333,20.78333333,1160.2875,4829.71,0.025933333,10.125,99.375,10.1,8.153476954,14.325,-396.17
3/4/2020,0:30:00,25.75,25.73666667,1161.685,4858.81,0.4825,9.95,99.25,9.9,7.86110838,14.95,-396.17
3/4/2020,0:45:00,-104.0366667,101.96,1163.0825,4739.92,2.916166667,9.775,99.125,9.7,7.568739806,15.575,-396.17
3/4/2020,1:00:00,-373.1266667,103,1164.48,4816.733333,1.3864,9.6,99,9.5,7.276371232,16.2,-573.76
3/4/2020,1:15:00,21.38666667,21.38,1173.755,5046.073333,0.0904,9.575,98.875,9.45,7.148515725,17.1,-573.76
3/4/2020,1:30:00,20.41666667,20.41666667,1183.03,5383.24,0.0107,9.55,98.75,9.4,7.020660219,18,-573.76
3/4/2020,1:45:00,20.22,20.21,1192.305,5576.106667,0.007566667,9.525,98.625,9.35,6.892804712,18.9,-573.76
3/4/2020,2:00:00,20.13666667,20.12,1201.58,5723.58,0.007366667,9.5,98.5,9.3,6.764949205,19.8,-701.77
3/4/2020,2:15:00,20.26,20.25333333,1218.83,6128.086667,0.019466667,9.375,98.25,9.125,6.498333054,20.975,-701.77
3/4/2020,2:30:00,20.36666667,20.36666667,1236.08,6503.77,0.015333333,9.25,98,8.95,6.231716902,22.15,-701.77
3/4/2020,2:45:00,21.9375,21.94,1253.33,6508.673333,0.0562,9.125,97.75,8.775,5.965100751,23.325,-701.77
3/4/2020,3:00:00,20.96333333,20.96333333,1270.58,6619.29,0.069433333,9,97.5,8.6,5.6984846,24.5,-551.01
3/4/2020,3:15:00,19.23666667,19.23666667,1266.875,6843.156667,0.008766667,9.025,95.95,8.4,5.739073813,24.4,-551.01
3/4/2020,3:30:00,20.23333333,20.24,1263.17,7102.673333,0.028566667,9.05,94.4,8.2,5.779663027,24.3,-551.01
3/4/2020,3:45:00,18.82666667,18.82333333,1259.465,7290.766667,0.001133333,9.075,92.85,8,5.82025224,24.2,-551.01
3/4/2020,4:00:00,18.09666667,18.11666667,1255.76,7392.236667,0,9.1,91.3,7.8,5.860841453,24.1,-420.68
3/4/2020,4:15:00,17.13,16.59333333,1244.9875,7861.883333,0,9.1,91.55,7.825,5.907597017,23.575,-420.68
3/4/2020,4:30:00,16.95666667,16.41,1234.215,8289.696667,0,9.1,91.8,7.85,5.954352582,23.05,-420.68
3/4/2020,4:45:00,16.66666667,16.12,1223.4425,8485.526667,0,9.1,92.05,7.875,6.001108146,22.525,-420.68
3/4/2020,5:00:00,17.46,16.9025,1212.67,8372.72,0,9.1,92.3,7.9,6.04786371,22,-274.8
3/4/2020,5:15:00,16.84666667,16.30333333,1205.67,8717.88,0,9.075,93.475,8.05,6.11712647,21,-274.8
3/4/2020,5:30:00,9.363333333,9.03,1198.67,9016.39,0,9.05,94.65,8.2,6.186389231,20,-274.8
3/4/2020,5:45:00,11.57333333,11.46333333,1191.67,9147.01,0,9.025,95.825,8.35,6.255651991,19,-274.8
3/4/2020,6:00:00,11.99666667,11.87666667,1184.67,9368.606667,0,9,97,8.5,6.324914752,18,-332
3/4/2020,6:15:00,-160.6883333,43.48,1185.9075,8291.43,0.0001,8.975,96.65,8.45,6.151365486,19.45,-332
3/4/2020,6:30:00,-1054.09,177.78,1187.145,8682.363333,0.000266667,8.95,96.3,8.4,5.97781622,20.9,-332
3/4/2020,6:45:00,-697.56,124.7433333,1188.3825,9084.53,0,8.925,95.95,8.35,5.804266955,22.35,-332
3/4/2020,7:00:00,-516.605,100.985,1189.62,8787.68,0,8.9,95.6,8.3,5.630717689,23.8,-237.7
3/4/2020,7:15:00,-531.628,133.772,1174.365,7962.103333,0.0001,9.075,94.65,8.325,5.9360235,22.9,-237.7
3/4/2020,7:30:00,-517.7266667,99.91666667,1159.11,7934.623333,0,9.25,93.7,8.35,6.241329311,22,-237.7
3/4/2020,7:45:00,-1051.71,184.0366667,1143.855,7823.59,0,9.425,92.75,8.375,6.546635122,21.1,-237.7
3/4/2020,8:00:00,-1052.976667,183.7166667,1128.6,7817.903333,0,9.6,91.8,8.4,6.851940932,20.2,-251.91
3/4/2020,8:15:00,-1012.386667,224.0233333,1126.85,7806.956667,6.67E-05,9.575,91.925,8.375,6.927033337,19.2,-251.91
3/4/2020,8:30:00,-1048.576667,186.9466667,1125.1,7739.733333,0.000133333,9.55,92.05,8.35,7.002125741,18.2,-251.91
3/4/2020,8:45:00,-735.9,133.33,1123.35,7919.526667,0,9.525,92.175,8.325,7.077218145,17.2,-251.91
3/4/2020,9:00:00,-519.8133333,98.50333333,1121.6,8556.576667,0,9.5,92.3,8.3,7.152310549,16.2,-259.95
3/4/2020,9:15:00,-519.7666667,98.34,1142.4875,9025.016667,0,9.4,92.875,8.325,7.133075904,15.4,-259.95
3/4/2020,9:30:00,-880.7966667,149.1066667,1163.375,9358.963333,0,9.3,93.45,8.35,7.113841258,14.6,-259.95
3/4/2020,9:45:00,-526.9066667,91.62,1184.2625,9796.53,0,9.2,94.025,8.375,7.094606613,13.8,-259.95
3/4/2020,10:00:00,-706.3166667,116.8433333,1205.15,10304.67667,0,9.1,94.6,8.4,7.075371967,13,-261.78
3/4/2020,10:15:00,-520.7733333,96.16666667,1227.0225,10300.83333,0,9.1,94.6,8.4,7.160868363,12.45,-261.78
3/4/2020,10:30:00,-520,97.04666667,1248.895,10230.02,0,9.1,94.6,8.4,7.24636476,11.9,-261.78
3/4/2020,10:45:00,-717.7433333,129.3533333,1270.7675,10503.94667,0,9.1,94.6,8.4,7.331861156,11.35,-261.78
3/4/2020,11:00:00,-876.0833333,151.41,1292.64,10848.27333,0,9.1,94.6,8.4,7.417357552,10.8,-313.6
3/4/2020,11:15:00,-1052.363333,180.42,1316.405,10798.17333,0,9.05,94.475,8.325,7.055003533,13.15,-313.6
3/4/2020,11:30:00,-1050,181.2033333,1340.17,10809.85667,0,9,94.35,8.25,6.692649514,15.5,-313.6
3/4/2020,11:45:00,-1050.283333,179.8133333,1363.935,10930.22667,0,8.95,94.225,8.175,6.330295494,17.85,-313.6
3/4/2020,12:00:00,-1052.043333,178.2266667,1387.7,10729.26667,0,8.9,94.1,8.1,5.967941475,20.2,-405.81
3/4/2020,12:15:00,-871.7233333,151.6066667,1423.235,10825.35667,0,8.875,93.4,7.95,6.081344245,18.925,-405.81
3/4/2020,12:30:00,-593.6733333,111.02,1458.77,11268.01333,0,8.85,92.7,7.8,6.194747015,17.65,-405.81
3/4/2020,12:45:00,-934.3666667,158.96,1494.305,11924.82667,0,8.825,92,7.65,6.308149785,16.375,-405.81
3/4/2020,13:00:00,-950.12,162.96,1529.84,11966.75667,0,8.8,91.3,7.5,6.421552555,15.1,-502.72
3/4/2020,13:15:00,17.95666667,16.44,1549.8275,12153.03667,0,8.725,90.525,7.275,6.073911063,17.525,-502.72
3/4/2020,13:30:00,18.1,16.53,1569.815,12418.70333,0,8.65,89.75,7.05,5.726269571,19.95,-502.72
3/4/2020,13:45:00,18.15666667,16.58333333,1589.8025,12493.39667,0,8.575,88.975,6.825,5.378628079,22.375,-502.72
3/4/2020,14:00:00,17.99333333,16.44333333,1609.79,12436.44,0,8.5,88.2,6.6,5.030986587,24.8,-422.67
3/4/2020,14:15:00,17.16,15.64333333,1606.6225,12604.91,0,8.25,88.65,6.425,4.647286984,25.525,-422.67
3/4/2020,14:30:00,16.18333333,14.69333333,1603.455,12715.17333,0,8,89.1,6.25,4.26358738,26.25,-422.67
3/4/2020,14:45:00,18.56666667,17.03,1600.2875,12520.54,0,7.75,89.55,6.075,3.879887777,26.975,-422.67
3/4/2020,15:00:00,16.87,15.38,1597.12,12441.27333,0,7.5,90,5.9,3.496188174,27.7,-243.91
3/4/2020,15:15:00,15.87333333,14.39666667,1581.54,12783.6,0,7.5,90.575,6,3.473866593,27.975,-243.91
3/4/2020,15:30:00,-230.8766667,53.3,1565.96,13012.20333,0,7.5,91.15,6.1,3.451545012,28.25,-243.91
3/4/2020,15:45:00,-516.0633333,95.03666667,1550.38,13495.08667,0,7.5,91.725,6.2,3.429223431,28.525,-243.91
3/4/2020,16:00:00,-513.39,97.87333333,1534.8,13043.82,0,7.5,92.3,6.3,3.40690185,28.8,-151.05
3/4/2020,16:15:00,-692.8033333,121.25,1503.64,13122.57,0,7.575,91.6,6.25,3.588177756,27.8,-151.05
3/4/2020,16:30:00,-255.2066667,55.60666667,1472.48,13049.98667,0,7.65,90.9,6.2,3.769453661,26.8,-151.05
3/4/2020,16:45:00,-338.8366667,67.20333333,1441.32,12230.3,0,7.725,90.2,6.15,3.950729567,25.8,-151.05
3/4/2020,17:00:00,14.14333333,14.15,1410.16,13416.31667,0,7.8,89.5,6.1,4.132005472,24.8,-102.67
3/4/2020,17:15:00,14.52,14.50333333,1417.275,13195.67,0,7.85,89.175,6.1,4.135062408,25.525,-102.67
3/4/2020,17:30:00,16.11,16.12,1424.39,13210.31333,0,7.9,88.85,6.1,4.138119345,26.25,-102.67
3/4/2020,17:45:00,16.65333333,16.67,1431.505,13111.64,0,7.95,88.525,6.1,4.141176281,26.975,-102.67
3/4/2020,18:00:00,16.71666667,16.73666667,1438.62,12830.69667,0,8,88.2,6.1,4.144233217,27.7,-96.02
3/4/2020,18:15:00,17.14666667,17.17333333,1433.8575,12418.41,0,8.1,87.325,6.075,4.168229996,29.15,-96.02
3/4/2020,18:30:00,18.34666667,18.37666667,1429.095,11856.78,0,8.2,86.45,6.05,4.192226775,30.6,-96.02
3/4/2020,18:45:00,18.06666667,17.69333333,1424.3325,11725.36333,0,8.3,85.575,6.025,4.216223554,32.05,-96.02
3/4/2020,19:00:00,18.75666667,17.58,1419.57,11364.11,0,8.4,84.7,6,4.240220333,33.5,-92.91
3/4/2020,19:15:00,18.77,17.26666667,1394.7175,10753.21333,0,8.45,83.875,5.9,4.248596552,34.4,-92.91
3/4/2020,19:30:00,17.63333333,17.20666667,1369.865,10967.98667,0,8.5,83.05,5.8,4.256972772,35.3,-92.91
3/4/2020,19:45:00,18.06333333,17.70333333,1345.0125,10585.85667,0,8.55,82.225,5.7,4.265348991,36.2,-92.91
3/4/2020,20:00:00,17.89,16.90666667,1320.16,10278.18667,0,8.6,81.4,5.6,4.27372521,37.1,-92.19
3/4/2020,20:15:00,17.3,16.42666667,1291.8875,10174.95,0,8.725,80.4,5.55,4.53259998,35.65,-92.19
3/4/2020,20:30:00,17.14333333,16.26666667,1263.615,7855.75,0,8.85,79.4,5.5,4.791474749,34.2,-92.19
3/4/2020,20:45:00,16.97,16.11666667,1235.3425,9949.113333,0,8.975,78.4,5.45,5.050349519,32.75,-92.19
3/4/2020,21:00:00,15.45666667,14.66,1207.07,10421.82333,0,9.1,77.4,5.4,5.309224288,31.3,-116.86
3/4/2020,21:15:00,15.30666667,14.63333333,1192.795,10535.49,0,9.175,76,5.2,5.431612244,30.95,-116.86
3/4/2020,21:30:00,15.49666667,15.04333333,1178.52,10655.34667,0,9.25,74.6,5,5.5540002,30.6,-116.86
3/4/2020,21:45:00,16.61,16.16333333,1164.245,10771.29333,0,9.325,73.2,4.8,5.676388155,30.25,-116.86
3/4/2020,22:00:00,17.00333333,16.56,1149.97,10530.04333,0,9.4,71.8,4.6,5.798776111,29.9,-158.35
3/4/2020,22:15:00,16.74666667,16.29666667,1157.6675,10404.78333,0,9.2,72.45,4.55,5.660768359,28.375,-158.35
3/4/2020,22:30:00,16.19666667,15.69666667,1165.365,10803.42,0,9,73.1,4.5,5.522760608,26.85,-158.35
3/4/2020,22:45:00,16.30666667,15.81,1173.0625,10925.50667,0,8.8,73.75,4.45,5.384752856,25.325,-158.35
3/4/2020,23:00:00,16,15.52,1180.76,11024.08333,0,8.6,74.4,4.4,5.246745105,23.8,-228.62
